# Constructed from biom file
#OTU ID	11402.MC001.fastq.gz	11402.MC003.fastq.gz	11402.MC004.fastq.gz	11402.MC005.fastq.gz	11402.MC006.fastq.gz	11402.MC008.fastq.gz	11402.MC009.fastq.gz	11402.MC010.fastq.gz	11402.MC011.fastq.gz	11402.MC013.fastq.gz	11402.MC014.fastq.gz	11402.MC015.fastq.gz	11402.MC016.fastq.gz	11402.MC017.fastq.gz	11402.MC018.fastq.gz	11402.MC019.fastq.gz	11402.MC020.fastq.gz	11402.MC022.fastq.gz	11402.MC023.fastq.gz	11402.MC024.fastq.gz	11402.MC028.fastq.gz	11402.MC030.fastq.gz	11402.MC031.fastq.gz	11402.MC033.fastq.gz	11402.MC035.fastq.gz	11402.MC036.fastq.gz	11402.MC037.fastq.gz	11402.MC038.fastq.gz	11402.MC039.fastq.gz	11402.MC041.fastq.gz	11402.MC042.fastq.gz	11402.MC043.fastq.gz	11402.MC044.fastq.gz	11402.MC045.fastq.gz	11402.MC046.fastq.gz	11402.MC047.fastq.gz	11402.MC049.fastq.gz	11402.MC050.fastq.gz	11402.MC051.fastq.gz	11402.MC052.fastq.gz	11402.MC053.fastq.gz	11402.MC054.fastq.gz	11402.MC055.fastq.gz	11402.MC056.fastq.gz	11402.MC057.fastq.gz	11402.MC058.fastq.gz	11402.MC059.fastq.gz	11402.MC060.fastq.gz	11402.MC061.fastq.gz	11402.MC062.fastq.gz	11402.MC063.fastq.gz	11402.MC064.fastq.gz	11402.MC065.fastq.gz	11402.MC066.fastq.gz	11402.MC067.fastq.gz	11402.MC068.fastq.gz	11402.MC069.fastq.gz	11402.MC070.fastq.gz	11402.MC071.fastq.gz	11402.MC072.fastq.gz	11402.MC073.fastq.gz	11402.MC074.fastq.gz	11402.MC075.fastq.gz	11402.MC077.fastq.gz	11402.MC078.fastq.gz	11402.MC081.fastq.gz	11402.MC082.fastq.gz	11402.MC083.fastq.gz	11402.MC084.fastq.gz	11402.MC085.fastq.gz	11402.MC086.fastq.gz	11402.MC087.fastq.gz	11402.MC088.fastq.gz	11402.MC089.fastq.gz	11402.MC090.fastq.gz	11402.MC091.fastq.gz	11402.MC092.fastq.gz	11402.MC094.fastq.gz	11402.MC095.fastq.gz	11402.MC096.fastq.gz	11402.MC097.fastq.gz	11402.MC098.fastq.gz	11402.MC099.fastq.gz	11402.MC100.fastq.gz	11402.MC101.fastq.gz	11402.MC102.fastq.gz	11402.MC104.fastq.gz	11402.MC105.fastq.gz	11402.MC106.fastq.gz	11402.MC107.fastq.gz	11402.MC108.fastq.gz	11402.MC109.fastq.gz	11402.MC110.fastq.gz	11402.MC111.fastq.gz	11402.MC112.fastq.gz	11402.MC113.fastq.gz	11402.MC115.fastq.gz	11402.MC116.fastq.gz	11402.MC118.fastq.gz	11402.MC119.fastq.gz	11402.MC120.fastq.gz	11402.MC122.fastq.gz	11402.MC123.fastq.gz	11402.MC124.fastq.gz	11402.MC125.fastq.gz	11402.MC126.fastq.gz	11402.MC128.fastq.gz	11402.MC129.fastq.gz	11402.MC132.fastq.gz	11402.MC133.fastq.gz	11402.MC134.fastq.gz	11402.MC135.fastq.gz	11402.MC137.fastq.gz	11402.MC138.fastq.gz	11402.MC140.fastq.gz	11402.MC141.fastq.gz	11402.MC142.fastq.gz	11402.MC143.fastq.gz	11402.MC144.fastq.gz	11402.MC145.fastq.gz	11402.MC146.fastq.gz	11402.MC147.fastq.gz	11402.MC148.fastq.gz	11402.MC149.fastq.gz	11402.MC150.fastq.gz	11402.MC151.fastq.gz	11402.MC153.fastq.gz	11402.MC154.fastq.gz	11402.MC155.fastq.gz	11402.MC156.fastq.gz	11402.MC157.fastq.gz	11402.MC158.fastq.gz	11402.MC159.fastq.gz	11402.MC160.fastq.gz	11402.MC161.fastq.gz	11402.MC162.fastq.gz	11402.MC163.fastq.gz	11402.MC164.fastq.gz	11402.MC165.fastq.gz	11402.MC166.fastq.gz	11402.MC167.fastq.gz	11402.MC168.fastq.gz	11402.MC169.fastq.gz	11402.MC170.fastq.gz	11402.MC171.fastq.gz	11402.MC172.fastq.gz	11402.MC173.fastq.gz	11402.MC174.fastq.gz	11402.MC175.fastq.gz	11402.MC176.fastq.gz	11402.MC177.fastq.gz	11402.MC178.fastq.gz	11402.MC179.fastq.gz	11402.MC180.fastq.gz	11402.MC181.fastq.gz	11402.MC182.fastq.gz	11402.MC183.fastq.gz	11402.MC184.fastq.gz	11402.MC185.fastq.gz	11402.MC186.fastq.gz	11402.MC188.fastq.gz	11402.MC189.fastq.gz	11402.MC190.fastq.gz	11402.MC191.fastq.gz	11402.MC192.fastq.gz	11402.MC193.fastq.gz	11402.MC194.fastq.gz	11402.MC195.fastq.gz	11402.MC196.fastq.gz	11402.MC197.fastq.gz	11402.MC198.fastq.gz	11402.MC199.fastq.gz	11402.MC200.fastq.gz	11402.MC201.fastq.gz	11402.MC202.fastq.gz	11402.MC203.fastq.gz	11402.MC204.fastq.gz	11402.MC205.fastq.gz	11402.MC206.fastq.gz	11402.MC207.fastq.gz	11402.MC208.fastq.gz	11402.MC209.fastq.gz	11402.MC210.fastq.gz	11402.MC211.fastq.gz	11402.MC212.fastq.gz	11402.MC213.fastq.gz	11402.MC214.fastq.gz	11402.MC215.fastq.gz	11402.MC216.fastq.gz	11402.MC217.fastq.gz	11402.MC218.fastq.gz	11402.MC219.fastq.gz	11402.MC220.fastq.gz
0bc0309dd21fa1eba946576bc9ef55d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	4707.0	0.0	0.0	3.0	0.0	1767.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1708.0	0.0	5.0	18.0	7.0	7215.0	0.0	0.0	1365.0	0.0	3725.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	915.0	1646.0	0.0	1726.0	6.0	0.0	0.0	145.0	148.0	0.0	0.0	0.0	0.0	106.0	629.0	0.0	0.0	0.0	0.0	231.0	90.0	0.0	0.0	113.0	4.0	0.0	9158.0	0.0	0.0	0.0	0.0	99.0	525.0	0.0	0.0	0.0	0.0	2022.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	196.0	0.0	112.0	0.0	11.0	0.0	1970.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	266.0	0.0	831.0	285.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1179.0	53.0	4.0	9.0	36.0	0.0	0.0	0.0	172.0	4360.0	0.0	0.0	11.0	4761.0	0.0	68.0	2402.0	2252.0	568.0	1955.0	0.0	2.0	5076.0	1735.0	438.0	61.0	683.0	0.0	0.0	5851.0	1426.0	1162.0	3378.0	0.0	0.0	838.0	0.0	4396.0	691.0	0.0	303.0	430.0
554c761996ebab999befda1b695fd81d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11240.0	0.0	0.0	569.0	0.0	2408.0	0.0	0.0	0.0	0.0	0.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	73.0	0.0	0.0	0.0	503.0	0.0	0.0	1808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1996.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1791.0	4924.0	0.0	0.0	0.0	563.0	2151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	137.0	8235.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	18003.0	0.0	0.0	0.0	7638.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8306.0	9105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2199.0	0.0	1654.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	611.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1114.0	0.0	0.0	0.0	0.0	0.0
23fed68c6c76ab10ba1be8a43e9176e7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2955.0	10.0	0.0	220.0	0.0	0.0	0.0	0.0	328.0	0.0	0.0	0.0	3164.0	0.0	0.0	0.0	7.0	0.0	2214.0	3422.0	31.0	964.0	541.0	935.0	596.0	72.0	760.0	410.0	0.0	0.0	410.0	5067.0	0.0	0.0	0.0	5.0	0.0	0.0	378.0	1196.0	0.0	870.0	7321.0	132.0	125.0	290.0	2378.0	0.0	86.0	56.0	0.0	173.0	245.0	0.0	9.0	1135.0	1587.0	2226.0	45.0	0.0	668.0	270.0	1265.0	1766.0	0.0	296.0	5.0	105.0	0.0	919.0	34.0	0.0	0.0	0.0	0.0	723.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	482.0	0.0	0.0	0.0	0.0	2909.0	1701.0	3.0	0.0	6.0	5.0	90.0	10.0	0.0	3637.0	0.0	340.0	109.0	0.0	156.0	0.0	162.0	165.0	4.0	4.0	144.0	0.0	0.0	0.0	4.0	0.0	0.0	777.0	0.0	311.0	3746.0	340.0	0.0	0.0	0.0	465.0	13.0	0.0	359.0	266.0	287.0	8.0	0.0	0.0	7.0	5.0	62.0	35.0	32.0	0.0	0.0	588.0	0.0	267.0	3085.0	498.0	195.0	0.0	0.0	2132.0	24.0	758.0	2607.0	717.0	16.0	26.0	0.0	731.0	864.0	499.0	33.0	459.0	0.0	0.0	8.0	206.0	212.0	48.0	11.0	58.0
8b500324261aacf3775c8cab2e026ee4	0.0	0.0	693.0	0.0	0.0	0.0	1019.0	0.0	12.0	0.0	726.0	676.0	0.0	0.0	161.0	0.0	0.0	2741.0	0.0	0.0	0.0	0.0	1442.0	2444.0	0.0	0.0	0.0	0.0	0.0	0.0	602.0	0.0	1112.0	0.0	581.0	0.0	0.0	417.0	0.0	0.0	0.0	0.0	0.0	563.0	936.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	367.0	0.0	4.0	608.0	0.0	0.0	961.0	0.0	0.0	0.0	0.0	0.0	686.0	52.0	0.0	0.0	0.0	0.0	1800.0	836.0	0.0	0.0	16.0	1455.0	481.0	834.0	0.0	739.0	72.0	0.0	1459.0	381.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	697.0	0.0	717.0	532.0	150.0	2505.0	0.0	716.0	0.0	530.0	0.0	1152.0	19.0	0.0	0.0	0.0	0.0	517.0	4.0	5.0	0.0	1382.0	1552.0	0.0	1662.0	0.0	53.0	1002.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	610.0	6.0	174.0	585.0	461.0	0.0	0.0	0.0	0.0	355.0	1251.0	11.0	1351.0	15.0	200.0	400.0	1319.0	391.0	6.0	0.0	0.0	17.0	566.0	612.0	730.0	0.0	17.0	805.0	0.0	503.0	19.0	0.0	146.0	1112.0	581.0	1103.0	0.0	4.0	455.0	0.0	1504.0	0.0	0.0	0.0	2775.0	0.0	2.0	0.0	0.0	997.0	0.0
228ae07feb0040900651f7580168bd27	0.0	453.0	0.0	0.0	1290.0	996.0	81.0	11.0	295.0	140.0	0.0	149.0	0.0	825.0	0.0	0.0	756.0	0.0	264.0	0.0	110.0	4.0	73.0	80.0	2330.0	22.0	0.0	1349.0	6.0	0.0	0.0	332.0	620.0	61.0	0.0	0.0	0.0	100.0	0.0	806.0	540.0	362.0	0.0	145.0	237.0	25.0	413.0	1912.0	219.0	4.0	7.0	0.0	290.0	371.0	8.0	0.0	567.0	528.0	2010.0	0.0	288.0	0.0	0.0	137.0	68.0	2957.0	44.0	95.0	110.0	12.0	19.0	17.0	88.0	35.0	66.0	569.0	0.0	111.0	227.0	202.0	295.0	202.0	97.0	112.0	148.0	86.0	0.0	143.0	27.0	73.0	1124.0	3807.0	124.0	862.0	56.0	53.0	5.0	0.0	65.0	0.0	61.0	30.0	0.0	44.0	0.0	0.0	598.0	0.0	1901.0	332.0	986.0	291.0	51.0	56.0	121.0	16.0	0.0	81.0	355.0	0.0	0.0	0.0	293.0	0.0	7805.0	349.0	0.0	251.0	0.0	29.0	437.0	177.0	54.0	232.0	0.0	102.0	61.0	0.0	0.0	109.0	177.0	104.0	49.0	2461.0	192.0	40.0	308.0	0.0	496.0	11.0	226.0	13.0	295.0	209.0	182.0	89.0	5.0	0.0	95.0	129.0	144.0	0.0	93.0	212.0	87.0	0.0	0.0	31.0	0.0	0.0	20.0	0.0	227.0	31.0	183.0	3.0	32.0	198.0	9.0	0.0	0.0	545.0	0.0	98.0	516.0	61.0	137.0	158.0	0.0	0.0	0.0	21.0	95.0
aed3f59201e3b9d21858f36557f42a80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	351.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	430.0	0.0	0.0	0.0	3.0	1413.0	1301.0	324.0	0.0	68.0	893.0	1917.0	1325.0	0.0	7586.0	0.0	3.0	1119.0	883.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	2875.0	0.0	2407.0	455.0	1708.0	1973.0	264.0	3079.0	0.0	0.0	193.0	0.0	4132.0	1261.0	0.0	0.0	68.0	236.0	24.0	217.0	1576.0	112.0	708.0	6.0	0.0	64.0	0.0	2.0	1247.0	0.0	1680.0	360.0	0.0	42.0	0.0	0.0	315.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	743.0	0.0	10.0	0.0	0.0	0.0	0.0	6.0	0.0	22.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	10.0	5.0	0.0	0.0	0.0	438.0	0.0	58.0	1419.0	889.0	0.0	0.0	0.0	0.0	0.0	620.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	1260.0	685.0	0.0	0.0	0.0	4.0	2169.0	1241.0	0.0	124.0	63.0
49fc1baff761bf9d357844d43cd138ed	1069.0	183.0	688.0	0.0	872.0	858.0	473.0	0.0	18.0	0.0	145.0	602.0	544.0	541.0	0.0	70.0	33.0	235.0	1052.0	128.0	200.0	621.0	291.0	560.0	0.0	0.0	47.0	2990.0	0.0	0.0	508.0	121.0	1952.0	0.0	461.0	220.0	300.0	50.0	0.0	657.0	0.0	33.0	0.0	16.0	31.0	0.0	15.0	72.0	0.0	0.0	0.0	0.0	0.0	350.0	187.0	0.0	14.0	328.0	0.0	1144.0	1211.0	276.0	0.0	0.0	0.0	35.0	9.0	0.0	71.0	0.0	0.0	0.0	701.0	431.0	303.0	568.0	0.0	144.0	0.0	654.0	404.0	195.0	19.0	82.0	940.0	0.0	13.0	146.0	127.0	131.0	0.0	0.0	0.0	855.0	10.0	331.0	124.0	0.0	397.0	419.0	93.0	171.0	678.0	80.0	86.0	307.0	56.0	525.0	258.0	168.0	257.0	122.0	0.0	71.0	62.0	35.0	1919.0	665.0	861.0	0.0	416.0	414.0	74.0	422.0	0.0	52.0	0.0	83.0	1284.0	0.0	213.0	787.0	174.0	285.0	1725.0	443.0	182.0	545.0	0.0	95.0	71.0	0.0	223.0	118.0	130.0	234.0	267.0	125.0	28.0	0.0	1258.0	84.0	716.0	60.0	734.0	494.0	81.0	334.0	209.0	186.0	253.0	0.0	450.0	35.0	24.0	358.0	0.0	5.0	0.0	0.0	50.0	95.0	0.0	36.0	22.0	0.0	121.0	373.0	0.0	0.0	15.0	51.0	27.0	0.0	185.0	238.0	171.0	288.0	46.0	0.0	0.0	0.0	168.0
a1a3200b76bcd6000a0914892d370b6e	3759.0	166.0	999.0	0.0	313.0	0.0	0.0	0.0	23.0	0.0	103.0	146.0	599.0	500.0	43.0	624.0	0.0	358.0	323.0	816.0	0.0	1234.0	144.0	85.0	563.0	265.0	122.0	80.0	0.0	0.0	283.0	0.0	985.0	0.0	402.0	138.0	289.0	0.0	0.0	1994.0	782.0	0.0	89.0	0.0	0.0	306.0	0.0	0.0	76.0	71.0	0.0	0.0	41.0	527.0	99.0	0.0	0.0	251.0	0.0	307.0	2025.0	1613.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	98.0	4.0	0.0	0.0	0.0	0.0	315.0	0.0	0.0	91.0	103.0	342.0	0.0	0.0	81.0	284.0	0.0	0.0	111.0	117.0	0.0	65.0	382.0	0.0	390.0	0.0	0.0	275.0	0.0	253.0	1242.0	136.0	0.0	814.0	69.0	290.0	219.0	0.0	125.0	0.0	0.0	154.0	53.0	0.0	0.0	187.0	0.0	182.0	673.0	790.0	25.0	322.0	421.0	260.0	182.0	0.0	0.0	293.0	216.0	751.0	189.0	745.0	230.0	0.0	0.0	1038.0	273.0	291.0	425.0	49.0	94.0	80.0	167.0	158.0	0.0	545.0	268.0	156.0	0.0	0.0	233.0	327.0	0.0	0.0	52.0	498.0	547.0	303.0	2052.0	503.0	1142.0	133.0	0.0	480.0	0.0	0.0	63.0	0.0	0.0	5.0	97.0	55.0	100.0	4.0	41.0	0.0	332.0	396.0	0.0	0.0	0.0	0.0	113.0	0.0	19.0	209.0	207.0	0.0	163.0	0.0	0.0	0.0	40.0	132.0
90a05d597112b554e4480a8eaae4e0aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	841.0	1026.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	217.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	451.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	1827.0	0.0	2704.0	966.0	1132.0	724.0	1173.0	347.0	0.0	659.0	693.0	58.0	26.0	0.0	620.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	344.0	0.0	509.0	0.0	563.0	439.0	1022.0	1511.0	0.0	0.0	0.0	0.0	291.0	0.0	76.0	0.0	1199.0	0.0	0.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	639.0	0.0	1367.0	0.0	0.0	50.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	1114.0	0.0	0.0	0.0	0.0	0.0	1471.0	146.0	0.0	0.0	0.0	0.0	0.0	276.0	91.0	0.0	0.0	0.0	85.0	330.0	0.0	0.0	0.0	0.0	602.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371.0	339.0	160.0	4.0	0.0	0.0	3.0	560.0	819.0	0.0	1870.0	0.0	8.0	8.0	0.0	0.0	2.0	0.0	7.0	711.0	0.0	0.0	12.0	467.0	0.0	1653.0	139.0	780.0	571.0	0.0	0.0	715.0	0.0	0.0	1019.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0	779.0	0.0	0.0	2932.0	0.0	219.0	178.0	0.0	1233.0	275.0
668fdb718997fc1589c7817655d4bb5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	189.0	0.0	0.0	129.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	1163.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1417.0	0.0	0.0	0.0	0.0	0.0	710.0	0.0	0.0	39.0	1843.0	0.0	0.0	5.0	0.0	0.0	0.0	265.0	8.0	0.0	0.0	1149.0	0.0	0.0	0.0	103.0	17.0	0.0	0.0	0.0	0.0	90.0	0.0	44.0	0.0	84.0	0.0	1981.0	0.0	0.0	42.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	397.0	880.0	0.0	0.0	0.0	0.0	187.0	4.0	5.0	130.0	0.0	18.0	0.0	0.0	235.0	0.0	89.0	0.0	73.0	69.0	0.0	0.0	130.0	0.0	49.0	0.0	0.0	0.0	613.0	0.0	0.0	61.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2575.0	0.0	298.0	70.0	0.0	0.0	303.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	44.0	0.0	5.0	2.0	8.0	0.0	0.0	0.0	12614.0	77.0	1157.0	832.0	3398.0	0.0	65.0	1095.0	0.0	90.0	0.0	0.0	99.0	8.0	32.0	0.0	0.0	38.0	3978.0	111.0	125.0	2.0	0.0	0.0	0.0	99.0	0.0	0.0	73.0	8.0
85b4d7d480ef06ef2844b93115d87480	327.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	921.0	0.0	127.0	0.0	147.0	0.0	0.0	0.0	0.0	22.0	38.0	0.0	0.0	4.0	6.0	0.0	81.0	27.0	0.0	0.0	0.0	29.0	84.0	0.0	69.0	0.0	0.0	60.0	0.0	0.0	75.0	0.0	0.0	9.0	151.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	55.0	0.0	71.0	0.0	22.0	0.0	0.0	299.0	2446.0	0.0	127.0	502.0	0.0	0.0	0.0	0.0	0.0	1152.0	0.0	0.0	0.0	703.0	0.0	97.0	8.0	0.0	127.0	0.0	164.0	0.0	609.0	190.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	4165.0	0.0	0.0	0.0	0.0	3208.0	72.0	42.0	0.0	0.0	0.0	0.0	13.0	10.0	0.0	0.0	36.0	0.0	1394.0	0.0	6.0	0.0	0.0	7.0	1934.0	0.0	0.0	99.0	27.0	0.0	0.0	0.0	0.0	0.0	31.0	30.0	0.0	0.0	41.0	0.0	0.0	0.0	2475.0	0.0	0.0	77.0	11.0	85.0	0.0	0.0	0.0	104.0	0.0	653.0	0.0	0.0	13.0	0.0	0.0	11.0	4.0	7.0	2.0	0.0	0.0	865.0	0.0	0.0	179.0	920.0	0.0	16.0	906.0	387.0	10.0	0.0	0.0	33.0	444.0	187.0	91.0	0.0	0.0	0.0	0.0	474.0	462.0	8470.0	89.0	0.0	2.0	0.0	0.0	900.0	594.0	0.0	4.0	610.0
a7a1a93ecfcef4cb45b42307a4fa3bca	0.0	475.0	0.0	0.0	2433.0	174.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	581.0	0.0	0.0	4.0	17.0	0.0	0.0	1369.0	6.0	0.0	0.0	67.0	0.0	44.0	469.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	821.0	0.0	29.0	0.0	913.0	0.0	0.0	6.0	82.0	511.0	0.0	0.0	0.0	0.0	0.0	1153.0	0.0	2.0	0.0	0.0	0.0	0.0	699.0	427.0	3158.0	145.0	0.0	0.0	331.0	0.0	0.0	0.0	1817.0	628.0	107.0	0.0	0.0	927.0	420.0	2355.0	807.0	0.0	0.0	0.0	1847.0	0.0	0.0	763.0	0.0	159.0	0.0	1253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	737.0	0.0	0.0	0.0	0.0	794.0	0.0	0.0	30.0	65.0	0.0	16.0	2.0	0.0	0.0	227.0	0.0	0.0	0.0	0.0	0.0	0.0	431.0	0.0	24.0	0.0	0.0	39.0	983.0	0.0	0.0	1200.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	13.0	117.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4527.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	11.0	1321.0	43.0	590.0	80.0	0.0	0.0
dfba68ef0fd0e712608eb2a0078013a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	3.0	260.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	637.0	0.0	0.0	2.0	0.0	1310.0	261.0	0.0	0.0	0.0	914.0	0.0	0.0	0.0	640.0	0.0	0.0	0.0	1605.0	0.0	0.0	0.0	255.0	0.0	208.0	319.0	0.0	106.0	269.0	193.0	0.0	73.0	140.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	151.0	13.0	753.0	279.0	164.0	239.0	112.0	649.0	0.0	0.0	951.0	14.0	0.0	515.0	0.0	165.0	176.0	0.0	0.0	3.0	0.0	0.0	0.0	605.0	0.0	0.0	1162.0	0.0	0.0	71.0	0.0	4.0	65.0	0.0	0.0	532.0	2.0	0.0	0.0	53.0	1485.0	209.0	0.0	0.0	2.0	0.0	3177.0	367.0	4.0	0.0	1090.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1300.0	1182.0	0.0	511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	804.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	238.0	387.0	7.0	9.0	6.0	0.0	0.0	0.0	6.0	895.0	200.0	0.0	97.0	399.0	0.0	293.0	0.0	727.0	828.0	1032.0	0.0	1431.0	13.0	545.0	840.0	0.0	170.0	238.0	0.0	156.0	0.0	413.0	0.0	60.0	398.0	909.0	0.0	0.0	248.0	297.0	10.0	288.0
